date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:38:32	223892/223892	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2006:40:37%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/ISO%2090012015%20nho.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/ISO%2090012015%20nho.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/be-tong-phuong-bac-hoan-thien-nhieu-thu-tuc-phap-ly-theo-quy-dinh-n25.html)
17:38:32	173179/173179	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2006:40:55%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/9116%202012%20nho.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/9116%202012%20nho.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/be-tong-phuong-bac-hoan-thien-nhieu-thu-tuc-phap-ly-theo-quy-dinh-n25.html)
17:38:32	186165/186165	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2006:41:13%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/9113%202012%20E%20nho.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/9113%202012%20E%20nho.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/be-tong-phuong-bac-hoan-thien-nhieu-thu-tuc-phap-ly-theo-quy-dinh-n25.html)
17:38:33	189494/189494	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2006:41:38%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/QD%20cong%20nhan%20cong%20doan.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/QD%20cong%20nhan%20cong%20doan.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/be-tong-phuong-bac-hoan-thien-nhieu-thu-tuc-phap-ly-theo-quy-dinh-n25.html)
17:38:34	175006/175006	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2006:42:27%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/CV%20Chap%20thuan%20NQLD.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/CV%20Chap%20thuan%20NQLD.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/be-tong-phuong-bac-hoan-thien-nhieu-thu-tuc-phap-ly-theo-quy-dinh-n25.html)
17:38:35	179045/179045	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2006:43:12%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/CV%20chap%20thuan%20TULD%20TT.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/CV%20chap%20thuan%20TULD%20TT.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/be-tong-phuong-bac-hoan-thien-nhieu-thu-tuc-phap-ly-theo-quy-dinh-n25.html)
17:38:35	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.26a.delayed	(from https://congbetongcuaau.com/index.php/cong-hop-be-tong-duc-san-%e2%80%93-dat-chuan-tcvn-9116%3A2012-p90.html)
17:38:36	361008/361008	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202025%2006:26:41%20GMT	https://congbetongcuaau.com/images/attachment/6331conghopdoi-(2).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/6331conghopdoi-(2).jpg	(from https://congbetongcuaau.com/index.php/cong-hop-be-tong-duc-san-%e2%80%93-dat-chuan-tcvn-9116%3A2012-p90.html)
17:38:37	48227/48227	---M--	200	added ('OK')	image/jpeg	etag:%22c5597accae9ba9e4e1976dbe101f1eb4%22	https://sv1.vacdn.link/user_fc1f61ea07e3b1c261d86aed0e599f50/447a6607db7d2b02cb0e2bc856a6a677.jpeg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/sv1.vacdn.link/user_fc1f61ea07e3b1c261d86aed0e599f50/447a6607db7d2b02cb0e2bc856a6a677.jpg	(from https://congbetongcuaau.com/index.php/cong-hop-be-tong-duc-san-%e2%80%93-dat-chuan-tcvn-9116%3A2012-p90.html)
17:38:39	67644/67644	---M--	200	added ('OK')	image/jpeg	etag:%22b91e2fac8d3ed46127915561aadb103f%22	https://sv1.vacdn.link/user_fc1f61ea07e3b1c261d86aed0e599f50/aa2401811855ae54bfbb8f0272bd8c0a.jpeg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/sv1.vacdn.link/user_fc1f61ea07e3b1c261d86aed0e599f50/aa2401811855ae54bfbb8f0272bd8c0a.jpg	(from https://congbetongcuaau.com/index.php/cong-hop-be-tong-duc-san-%e2%80%93-dat-chuan-tcvn-9116%3A2012-p90.html)
17:38:41	174019/174019	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2008:24:52%20GMT	https://congbetongcuaau.com/images/attachment/2687dien-bien-(5).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/2687dien-bien-(5).jpg	(from https://congbetongcuaau.com/index.php/cong-tron-be-tong-duc-san%3A-giai-phap-toan-dien-cho-moi-cong-trinh-p89.html)
17:38:42	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.26f.delayed	(from https://congbetongcuaau.com/index.php/cong-tron-be-tong-duc-san%3A-giai-phap-toan-dien-cho-moi-cong-trinh-p89.html)
17:38:43	274135/274135	---M--	200	added ('OK')	image/jpg	etag:%2253eb6c7a8509ac286ca6a511f34eb1d7%22	https://sv1.vacdn.link/user_fc1f61ea07e3b1c261d86aed0e599f50/061c75a94213f2504d3bd29d2fc1fdeb.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/sv1.vacdn.link/user_fc1f61ea07e3b1c261d86aed0e599f50/061c75a94213f2504d3bd29d2fc1fdeb.jpg	(from https://congbetongcuaau.com/index.php/cong-hop-be-tong-duc-san-%e2%80%93-dat-chuan-tcvn-9116%3A2012-p90.html)
17:38:43	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.271.delayed	(from https://congbetongcuaau.com/index.php/cong-tron-be-tong-cot-thep-san-xuat-tai-thai-binh-p87.html)
17:38:45	411827/411827	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202025%2002:42:34%20GMT	https://congbetongcuaau.com/images/attachment/8274cong-tron-d1500-2.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/8274cong-tron-d1500-2.jpg	(from https://congbetongcuaau.com/index.php/cong-tron-be-tong-cot-thep-san-xuat-tai-thai-binh-p87.html)
17:38:46	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.273.delayed	(from https://congbetongcuaau.com/index.php/chi-so-tieu-chuan-thu-tai-cua-cong-hop-duc-san-p86.html)
17:38:47	448443/448443	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202024%2002:20:14%20GMT	https://congbetongcuaau.com/images/attachment/6954conghopbetongphuongbac.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/6954conghopbetongphuongbac.jpg	(from https://congbetongcuaau.com/index.php/chi-so-tieu-chuan-thu-tai-cua-cong-hop-duc-san-p86.html)
17:38:49	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.275.delayed	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-thai-binh-nam-dinh-p85.html)
17:38:50	376463/376463	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202024%2007:31:17%20GMT	https://congbetongcuaau.com/images/attachment/7481cong-hop-be-tong-(5).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/7481cong-hop-be-tong-(5).jpg	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-thai-binh-nam-dinh-p85.html)
17:38:51	220998/220998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202024%2007:17:04%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/Bao%20Gia%20TB%201.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/Bao%20Gia%20TB%201.jpg	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-thai-binh-nam-dinh-p85.html)
17:38:52	278000/278000	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202024%2007:18:20%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/Bao%20Gia%20TB%202.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/Bao%20Gia%20TB%202.jpg	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-thai-binh-nam-dinh-p85.html)
17:38:52	452434/452434	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202024%2007:17:47%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/Bao%20Gia%20TB%203.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/Bao%20Gia%20TB%203.jpg	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-thai-binh-nam-dinh-p85.html)
17:38:53	220130/220130	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2003:42:36%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/ong-cong-be-tong-duc-san%20(10).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/ong-cong-be-tong-duc-san%20(10).jpg	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-thai-binh-nam-dinh-p85.html)
17:38:53	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.27b.delayed	(from https://congbetongcuaau.com/index.php/cong-be-tong-duc-san-mien-bac-p82.html)
17:38:54	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.27e.delayed	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-quang-ninh-nam-2023-p81.html)
17:38:55	244479/244479	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Mar%202021%2008:05:38%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/13.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/13.jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-duc-san-mien-bac-p82.html)
17:38:55	180935/180935	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2002:03:21%20GMT	https://congbetongcuaau.com/images/attachment/6461bao-gia-cong-hop-doi-be-tong-duc-san-1.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/6461bao-gia-cong-hop-doi-be-tong-duc-san-1.jpg	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-quang-ninh-nam-2023-p81.html)
17:38:57	239945/239945	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2002:09:06%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/gia-ban-cong-quang-ninh.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/gia-ban-cong-quang-ninh.jpg	(from https://congbetongcuaau.com/index.php/bao-gia-cong-be-tong-tai-quang-ninh-nam-2023-p81.html)
17:38:58	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.281.delayed	(from https://congbetongcuaau.com/index.php/yeu-cau-ve-hinh-thuc-ben-ngoai-cua-ong-cong-be-tong-p78.html)
17:39:00	214912/214912	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Nov%202022%2001:29:45%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/cong-tron-be-tong%20(20).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/cong-tron-be-tong%20(20).jpg	(from https://congbetongcuaau.com/index.php/yeu-cau-ve-hinh-thuc-ben-ngoai-cua-ong-cong-be-tong-p78.html)
17:39:02	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.284.delayed	(from https://congbetongcuaau.com/index.php/thu-nghiem-do-chong-tham-cua-ong-cong-be-tong-duc-san-p77.html)
17:39:03	330159/330159	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2007:33:08%20GMT	https://congbetongcuaau.com/images/attachment/7771cong-tron-loe-(5).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/7771cong-tron-loe-(5).jpg	(from https://congbetongcuaau.com/index.php/thu-nghiem-do-chong-tham-cua-ong-cong-be-tong-duc-san-p77.html)
17:39:04	177240/177240	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2007:30:52%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/ong-cong-be-tong-duc-san%20(26).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/ong-cong-be-tong-duc-san%20(26).jpg	(from https://congbetongcuaau.com/index.php/thu-nghiem-do-chong-tham-cua-ong-cong-be-tong-duc-san-p77.html)
17:39:05	330159/330159	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2007:28:58%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/cong-tron-loe%20(5).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/cong-tron-loe%20(5).jpg	(from https://congbetongcuaau.com/index.php/thu-nghiem-do-chong-tham-cua-ong-cong-be-tong-duc-san-p77.html)
17:39:06	1447682/1447682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Nov%202022%2001:30:44%20GMT	https://congbetongcuaau.com/images/attachment/4776cong-be-tong-cot-thep-(2).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/4776cong-be-tong-cot-thep-(2).jpg	(from https://congbetongcuaau.com/index.php/yeu-cau-ve-hinh-thuc-ben-ngoai-cua-ong-cong-be-tong-p78.html)
17:39:07	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.288.delayed	(from https://congbetongcuaau.com/index.php/chi-tieu-thu-nghiem-do-tham-nuoc-cua-cong-hop-be-tong-p76.html)
17:39:07	225973/225973	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2007:16:42%20GMT	https://congbetongcuaau.com/images/attachment/9243cong-hop-doi-duc-san-(2).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/9243cong-hop-doi-duc-san-(2).jpg	(from https://congbetongcuaau.com/index.php/chi-tieu-thu-nghiem-do-tham-nuoc-cua-cong-hop-be-tong-p76.html)
17:39:09	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.28a.delayed	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=2)
17:39:10	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.28b.delayed	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=3)
17:39:10	225973/225973	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2007:16:16%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/cong-hop-doi-duc-san%20(2)(1).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/cong-hop-doi-duc-san%20(2)(1).jpg	(from https://congbetongcuaau.com/index.php/chi-tieu-thu-nghiem-do-tham-nuoc-cua-cong-hop-be-tong-p76.html)
17:39:11	57704/57704	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2004:48:34%20GMT	https://congbetongcuaau.com/images/attachment/thumb/6080dsc_1989.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/6080dsc_1989.jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=3)
17:39:12	45071/45071	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Nov%202019%2006:16:46%20GMT	https://congbetongcuaau.com/images/attachment/thumb/6676img_20191010_1143297.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/6676img_20191010_1143297.jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=3)
17:39:12	50722/50722	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2002:43:06%20GMT	https://congbetongcuaau.com/images/attachment/thumb/9607ong-cong-be-tong.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/9607ong-cong-be-tong.jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=3)
17:39:12	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.290.delayed	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=4)
17:39:13	49669/49669	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jul%202019%2004:45:42%20GMT	https://congbetongcuaau.com/images/attachment/thumb/7774dsc_2109.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/7774dsc_2109.jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=3)
17:39:13	42652/42652	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jun%202019%2009:31:58%20GMT	https://congbetongcuaau.com/images/attachment/thumb/4334dsc_1827.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/4334dsc_1827.jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=4)
17:39:14	46558/46558	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Nov%202019%2008:19:03%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2059dsc_1308.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2059dsc_1308.jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=4)
17:39:14	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.294.delayed	(from https://congbetongcuaau.com/index.php/tin-tuc/tuyen-ky-su-quan-ly-san-xuat-n51.html)
17:39:15	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.295.delayed	(from https://congbetongcuaau.com/index.php/tin-tuc/chuc-mung-ngay-doanh-nhan-viet-nam-n42.html)
17:39:15	53531/53531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2007:34:59%20GMT	https://congbetongcuaau.com/images/attachment/thumb/3172ong-cong-be-tong-duc-san-(10).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/3172ong-cong-be-tong-duc-san-(10).jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-c46.html?page=4)
17:39:17	191903/191903	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Oct%202021%2001:33:30%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/Doanh%20nhaan.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/Doanh%20nhaan.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/chuc-mung-ngay-doanh-nhan-viet-nam-n42.html)
17:39:17	23570/23570	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jun%202026%2010:39:27%20GMT	https://congbetongcuaau.com/images/attachment/3643img_20190917_164544.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/3643img_20190917_164544.jpg	(from https://congbetongcuaau.com/index.php/goi-do-cong-(de-cong)-d300---d1500-p61.html)
17:39:18	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.298.delayed	(from https://congbetongcuaau.com/index.php/goi-do-cong-(de-cong)-d300---d1500-p61.html)
17:39:19	247458/247458	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Oct%202020%2003:03:07%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/goi-cong-de-cong-be-tong.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/goi-cong-de-cong-be-tong.jpg	(from https://congbetongcuaau.com/index.php/goi-do-cong-(de-cong)-d300---d1500-p61.html)
17:39:20	5674912/5674912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Aug%202023%2009:19:45%20GMT	https://congbetongcuaau.com/images/attachment/3947cong-hop-be-tong-(5).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/3947cong-hop-be-tong-(5).jpg	(from https://congbetongcuaau.com/index.php/cong-be-tong-duc-san-mien-bac-p82.html)
17:39:20	541852/541852	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Oct%202020%2003:01:32%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/de-cong-goi-cong.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/de-cong-goi-cong.jpg	(from https://congbetongcuaau.com/index.php/goi-do-cong-(de-cong)-d300---d1500-p61.html)
17:39:21	175222/175222	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Oct%202020%2003:03:50%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/goi-cong-de-cong-be-tong%20(2).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/goi-cong-de-cong-be-tong%20(2).jpg	(from https://congbetongcuaau.com/index.php/goi-do-cong-(de-cong)-d300---d1500-p61.html)
17:39:21	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.29d.delayed	(from https://congbetongcuaau.com/index.php/de-(goi)-cong-be-tong-p60.html)
17:39:23	49373/49373	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jul%202020%2008:03:09%20GMT	https://congbetongcuaau.com/images/attachment/thumb/6369img_20200713_094439.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/6369img_20200713_094439.jpg	(from https://congbetongcuaau.com/index.php/de-(goi)-cong-be-tong-p60.html)
17:39:24	65051/65051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jul%202020%2008:03:10%20GMT	https://congbetongcuaau.com/images/attachment/thumb/4305img_20200713_135226.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/4305img_20200713_135226.jpg	(from https://congbetongcuaau.com/index.php/de-(goi)-cong-be-tong-p60.html)
17:39:24	485559/485559	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jul%202020%2008:03:10%20GMT	https://congbetongcuaau.com/images/attachment/392img_20200713_135222.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/392img_20200713_135222.jpg	(from https://congbetongcuaau.com/index.php/de-(goi)-cong-be-tong-p60.html)
17:39:24	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.2a0.delayed	(from https://congbetongcuaau.com/index.php/tin-tuc/kham-pha-ha-giang---mua-hoa-trang-no-n45.html)
17:39:25	239883/239883	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2007:55:22%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/c10fd39fdd2912774b38.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/c10fd39fdd2912774b38.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/kham-pha-ha-giang---mua-hoa-trang-no-n45.html)
17:39:26	235917/235917	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202022%2008:00:43%20GMT	https://congbetongcuaau.com/hpm/images/Upload/images/h%c3%a0%20giang.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/hpm/images/Upload/images/h%c3%a0%20giang.jpg	(from https://congbetongcuaau.com/index.php/tin-tuc/kham-pha-ha-giang---mua-hoa-trang-no-n45.html)
